MIN=0	-20	-10	
MAX=3200	120	10	
SCALE=3200	50	5	
DEC=0	1	2	
DEF=t / s	"Temperature" ϑ / °C	"Voltage" U_A / mV	
171.993	27.6127	0.0019	
172.993	27.7428	0.0019	
173.993	27.8497	0.0019	
174.993	27.9875	0.0019	
175.993	28.1195	0.0019	
176.993	28.2123	0.0019	
177.993	28.3077	0.0019	
178.993	28.433	0.0019	
179.993	28.5684	0.0025	
180.993	28.6432	0.0025	
181.993	28.8119	0.0031	
182.993	28.9169	0.0031	
183.993	29.0343	0.0038	
184.993	29.1639	0.0038	
185.993	29.2924	0.0044	
186.993	29.407	0.005	
187.993	29.578	0.005	
188.993	29.6954	0.0056	
189.993	29.8239	0.0063	
190.993	29.9435	0.0063	
191.993	30.0507	0.0069	
192.993	30.1794	0.0075	
193.993	30.3529	0.0081	
194.993	30.4753	0.0088	
195.993	30.6385	0.0088	
196.993	30.7499	0.0094	
197.993	30.8943	0.0094	
198.993	31.0083	0.01	
199.993	31.1989	0.0106	
200.993	31.3298	0.0106	
201.994	31.4557	0.0112	
202.994	31.5964	0.0119	
203.994	31.738	0.0119	
204.994	31.8776	0.0131	
205.994	32.0302	0.0131	
206.994	32.1897	0.0144	
207.994	32.3119	0.015	
208.994	32.4336	0.0156	
209.994	32.5531	0.0169	
210.994	32.6609	0.0175	
211.994	32.8127	0.0181	
212.994	32.9496	0.0188	
213.994	33.0928	0.0188	
214.994	33.2301	0.0194	
215.994	33.371	0.0194	
216.994	33.5236	0.02	
217.994	33.6843	0.02	
218.994	33.8265	0.0206	
219.994	33.9824	0.0206	
220.994	34.1293	0.0213	
221.994	34.2806	0.0213	
222.994	34.4499	0.0213	
223.994	34.6112	0.0219	
224.994	34.7745	0.0219	
225.994	34.915	0.0225	
226.994	35.0836	0.0225	
227.994	35.2396	0.0231	
228.994	35.4027	0.0237	
229.994	35.555	0.0237	
230.994	35.7455	0.0244	
231.994	35.9005	0.0244	
232.994	36.0767	0.025	
233.994	36.2251	0.0256	
234.994	36.4105	0.0262	
235.994	36.5556	0.0269	
236.994	36.7432	0.0275	
237.994	36.9095	0.0275	
238.994	37.0875	0.0275	
239.994	37.2908	0.0281	
240.994	37.467	0.0288	
241.994	37.6823	0.0294	
242.994	37.8485	0.03	
243.994	38.035	0.0306	
244.994	38.2153	0.0313	
245.994	38.3987	0.0325	
246.994	38.5602	0.0331	
247.994	38.7341	0.0344	
248.994	38.8669	0.0356	
249.994	39.025	0.0362	
250.994	39.1647	0.0369	
251.994	39.3493	0.0381	
252.994	39.5205	0.0381	
253.994	39.7151	0.0394	
254.994	39.8773	0.04	
255.994	40.0551	0.0406	
256.994	40.2036	0.0412	
257.994	40.38	0.0425	
258.994	40.5555	0.0438	
259.994	40.727	0.0444	
260.994	40.9431	0.0456	
261.994	41.1169	0.0469	
262.994	41.2787	0.0475	
263.994	41.441	0.0488	
264.994	41.6248	0.0494	
265.994	41.8407	0.0506	
266.994	42.0497	0.0512	
267.994	42.2322	0.0525	
268.994	42.4126	0.0538	
269.994	42.5645	0.0544	
270.994	42.764	0.0556	
271.994	42.9458	0.0563	
272.994	43.1808	0.0569	
273.994	43.3833	0.0575	
274.994	43.5625	0.0587	
275.994	43.7249	0.0594	
276.994	43.9412	0.06	
277.994	44.126	0.0606	
278.994	44.3353	0.0619	
279.994	44.5426	0.0631	
280.994	44.7377	0.0637	
281.994	44.9087	0.0644	
282.994	45.0681	0.0656	
283.995	45.2767	0.0669	
284.995	45.4823	0.0675	
285.995	45.6938	0.0681	
286.995	45.9257	0.0694	
287.995	46.091	0.07	
288.995	46.289	0.0706	
289.995	46.4953	0.0712	
290.995	46.7185	0.0725	
291.995	46.9158	0.0738	
292.995	47.1262	0.0744	
293.995	47.3351	0.0756	
294.995	47.5392	0.0763	
295.995	47.7379	0.0769	
296.995	47.9786	0.0775	
297.995	48.2409	0.0781	
298.995	48.4735	0.0787	
299.995	48.6881	0.0794	
300.995	48.8913	0.08	
301.995	49.0975	0.0812	
302.995	49.3112	0.0819	
303.995	49.5231	0.0831	
304.995	49.7681	0.0838	
305.995	49.9661	0.0844	
306.995	50.1649	0.085	
307.995	50.3879	0.0862	
308.995	50.5989	0.0869	
309.995	50.8033	0.0881	
310.995	51.0439	0.0894	
311.995	51.2227	0.09	
312.995	51.445	0.0913	
313.995	51.6484	0.0925	
314.995	51.8859	0.0931	
315.995	52.0862	0.0944	
316.995	52.3309	0.0956	
317.995	52.5594	0.0962	
318.995	52.7466	0.0969	
319.995	52.9815	0.0981	
320.995	53.1963	0.0988	
321.995	53.4349	0.0994	
322.995	53.6546	0.1	
323.995	53.886	0.1006	
324.995	54.0894	0.1019	
325.995	54.3336	0.1025	
326.995	54.5609	0.1037	
327.995	54.7906	0.105	
328.995	55.0191	0.1063	
329.995	55.2551	0.1069	
330.995	55.46	0.1081	
331.995	55.675	0.1088	
332.995	55.9076	0.11	
333.995	56.1462	0.1106	
334.995	56.4042	0.1119	
335.995	56.6003	0.1131	
336.995	56.8186	0.1144	
337.995	57.0546	0.1156	
338.995	57.2776	0.1163	
339.995	57.5022	0.1169	
340.995	57.7478	0.1181	
341.995	57.9788	0.1187	
342.995	58.1911	0.1194	
343.995	58.4522	0.12	
344.995	58.6723	0.1206	
345.995	58.9232	0.1219	
346.995	59.1525	0.1225	
347.995	59.3742	0.1238	
348.995	59.6216	0.125	
349.995	59.8528	0.1263	
350.995	60.0842	0.1269	
351.995	60.3638	0.1281	
352.995	60.6081	0.1287	
353.995	60.7977	0.1294	
354.995	61.0244	0.1306	
355.995	61.2146	0.1319	
356.995	61.4245	0.1331	
357.995	61.6257	0.1344	
358.995	61.8591	0.135	
359.995	62.072	0.1363	
360.995	62.2835	0.1369	
361.995	62.5104	0.1381	
362.995	62.7188	0.1388	
363.995	62.9505	0.14	
364.995	63.184	0.1412	
365.995	63.4023	0.1431	
366.995	63.6151	0.145	
367.995	63.8586	0.1462	
368.995	64.103	0.1469	
369.995	64.3331	0.1481	
370.995	64.5681	0.1494	
371.995	64.813	0.15	
372.995	65.0187	0.1513	
373.995	65.2613	0.1519	
374.995	65.4932	0.1525	
375.995	65.7233	0.1531	
376.995	65.9771	0.1538	
377.995	66.2407	0.155	
378.995	66.4572	0.1556	
379.995	66.7044	0.1562	
380.995	66.9414	0.1575	
381.995	67.1786	0.1581	
382.995	67.4296	0.1594	
383.995	67.682	0.1606	
384.995	67.9009	0.1619	
385.995	68.1249	0.1631	
386.995	68.3777	0.1644	
387.994	68.6243	0.1656	
388.994	68.8649	0.1669	
389.994	69.1471	0.1681	
391.024	69.3589	0.1688	
391.994	69.5919	0.1694	
392.994	69.8279	0.1694	
393.995	70.068	0.17	
394.995	70.3345	0.1706	
395.995	70.5953	0.1713	
396.994	70.826	0.1713	
398.001	71.0528	0.1706	
399.007	71.3018	0.1713	
400.041	71.5839	0.1719	
400.994	71.8262	0.1719	
401.994	72.0764	0.1719	
402.993	72.3213	0.1719	
403.995	72.6895	0.1719	
404.995	72.9796	0.1719	
405.993	73.2062	0.1725	
406.993	73.4561	0.1731	
407.993	73.7002	0.1744	
408.994	74.0007	0.1756	
409.994	74.1977	0.1775	
411.004	74.4554	0.1788	
411.995	74.7109	0.18	
412.994	74.9613	0.1819	
413.993	75.2139	0.1838	
414.993	75.4557	0.1863	
415.993	75.6936	0.1881	
416.993	75.9504	0.19	
417.993	76.2426	0.1925	
418.993	76.4561	0.195	
419.993	76.7296	0.1975	
420.993	76.9754	0.1987	
421.993	77.2173	0.2	
422.993	77.4802	0.2013	
423.993	77.7806	0.2019	
424.993	77.9832	0.2025	
425.993	78.2378	0.2037	
426.993	78.5392	0.205	
427.993	78.7469	0.2063	
428.993	79.0237	0.2075	
429.993	79.3091	0.2094	
430.993	79.5469	0.2106	
431.993	79.8067	0.2119	
432.993	80.0352	0.2144	
433.993	80.3097	0.2169	
434.993	80.5722	0.2194	
435.993	80.8367	0.2212	
436.993	81.1043	0.2238	
437.993	81.3447	0.2262	
438.993	81.5655	0.2288	
439.993	81.8228	0.2306	
440.993	82.0776	0.2325	
441.993	82.3344	0.235	
442.993	82.6134	0.2369	
443.993	82.8724	0.2381	
444.993	83.1156	0.2394	
445.993	83.3545	0.2406	
446.993	83.6296	0.2419	
447.993	83.8999	0.2431	
448.993	84.1784	0.2444	
449.993	84.4266	0.2456	
450.993	84.695	0.2469	
451.993	84.9711	0.2481	
452.993	85.2035	0.2494	
453.993	85.4511	0.2513	
454.993	85.7479	0.2525	
455.993	86.0061	0.2537	
456.993	86.2461	0.2556	
457.993	86.5187	0.2562	
458.993	86.7898	0.2569	
459.993	87.031	0.2575	
460.993	87.2964	0.2575	
461.993	87.5364	0.2575	
462.993	87.7997	0.2562	
463.993	88.0496	0.2556	
464.993	88.3388	0.255	
465.993	88.5634	0.2544	
466.993	88.8274	0.2544	
467.993	89.1176	0.255	
468.993	89.3917	0.2556	
469.993	89.6263	0.2575	
470.993	89.8933	0.2587	
471.993	90.149	0.2606	
472.993	90.4032	0.2631	
473.993	90.7127	0.2656	
474.993	90.9815	0.2681	
475.993	91.228	0.2706	
476.993	91.4583	0.2731	
477.993	91.7203	0.2756	
478.993	91.9382	0.2775	
479.993	92.2608	0.2794	
480.993	92.5323	0.2806	
481.993	92.7753	0.2819	
482.993	93.01	0.2831	
483.993	93.2623	0.285	
484.993	93.4861	0.2862	
485.993	93.752	0.2875	
486.993	94.0466	0.2888	
487.993	94.289	0.29	
488.993	94.5272	0.2906	
489.993	94.7778	0.2906	
490.993	95.034	0.2912	
491.993	95.2794	0.2931	
492.993	95.5637	0.295	
493.993	95.8149	0.2963	
494.993	96.0392	0.2969	
495.993	96.3004	0.2975	
496.993	96.6309	0.2981	
497.993	96.8757	0.2981	
498.993	97.1317	0.2994	
499.993	97.3843	0.2994	
500.993	97.6243	0.3006	
501.993	97.8807	0.3013	
502.993	98.0969	0.3025	
503.993	98.3577	0.3031	
504.993	98.6027	0.3044	
505.993	98.8202	0.3056	
506.993	99.0791	0.3069	
507.993	99.2827	0.3081	
508.993	99.5145	0.31	
509.993	99.7349	0.3125	
510.993	99.9723	0.3144	
511.993	100.2443	0.3169	
512.993	100.4845	0.3187	
513.993	100.7055	0.32	
514.993	100.9569	0.3213	
515.993	101.1508	0.3225	
516.993	101.4024	0.3238	
517.993	101.6476	0.325	
518.993	101.8818	0.3263	
519.993	102.0793	0.3281	
520.993	102.3438	0.33	
521.993	102.5605	0.3325	
522.993	102.8015	0.335	
523.993	103.0175	0.3375	
524.993	103.234	0.3394	
525.993	103.4587	0.3413	
526.993	103.7045	0.3438	
527.993	103.9127	0.3469	
528.993	104.1144	0.35	
529.993	104.3698	0.3531	
530.993	104.5599	0.3556	
531.993	104.7531	0.3575	
532.993	104.9896	0.3594	
533.993	105.2059	0.3613	
534.993	105.4144	0.3631	
535.993	105.6088	0.3656	
536.993	105.8265	0.3675	
537.993	106.0208	0.3694	
538.993	106.2437	0.3713	
539.993	106.4644	0.3738	
540.993	106.6554	0.3756	
541.993	106.8681	0.3775	
542.993	107.0799	0.3787	
543.993	107.2443	0.38	
544.993	107.4357	0.3812	
545.993	107.6924	0.3831	
546.993	107.8811	0.3844	
547.993	108.0846	0.3856	
548.993	108.2763	0.3862	
549.993	108.4644	0.385	
550.993	108.6703	0.3838	
551.993	108.895	0.3831	
552.993	109.0744	0.3825	
553.993	109.2863	0.3825	
554.993	109.4784	0.3831	
555.993	109.6602	0.3838	
556.993	109.8277	0.385	
557.993	109.9926	0.3869	
558.993	110.2023	0.3887	
559.993	110.4024	0.39	
560.993	110.5913	0.3919	
561.993	110.7762	0.3956	
562.993	110.955	0.3975	
563.993	111.1261	0.3975	
564.993	111.3199	0.3981	
565.993	111.4853	0.3994	
566.994	111.662	0.4006	
567.994	111.8191	0.4013	
568.994	111.977	0.4025	
569.994	112.1448	0.4038	
570.994	112.369	0.4044	
571.994	112.5374	0.405	
572.994	112.7045	0.4038	
573.994	112.8708	0.4019	
574.994	113.0229	0.4013	
575.994	113.1889	0.4019	
576.994	113.3816	0.4031	
577.994	113.5428	0.4044	
578.994	113.7224	0.4062	
579.994	113.8944	0.4087	
580.994	114.0503	0.4113	
581.994	114.2056	0.4144	
582.994	114.3413	0.4169	
583.994	114.5224	0.4188	
584.994	114.7069	0.4206	
585.994	114.8202	0.4231	
586.994	115.0002	0.4256	
587.994	115.1496	0.4275	
588.994	115.2944	0.43	
589.994	115.4606	0.4325	
590.994	115.6596	0.435	
591.994	115.7653	0.4369	
592.994	115.942	0.4388	
593.994	116.0652	0.44	
594.994	116.2336	0.4412	
595.994	116.3781	0.4425	
596.994	116.5261	0.4431	
597.994	116.6613	0.4425	
598.994	116.8342	0.4419	
599.994	116.9582	0.4412	
600.994	117.1182	0.4406	
601.994	117.2599	0.4406	
602.994	117.404	0.4406	
603.994	117.5714	0.4406	
604.994	117.6845	0.4406	
605.994	117.831	0.4419	
606.994	117.9277	0.4431	
607.994	118.0692	0.445	
608.994	118.2163	0.4463	
609.994	118.338	0.4481	
610.994	118.479	0.4488	
611.994	118.6253	0.45	
612.994	118.7593	0.4506	
613.994	118.8868	0.4519	
614.994	119.0114	0.4531	
615.994	119.153	0.4537	
616.994	119.283	0.455	
617.994	119.4249	0.4563	
618.994	119.5411	0.4575	
619.994	119.6493	0.4588	
620.994	119.8087	0.4606	
621.994	119.9199	0.4625	
622.994	120.0337	0.4644	
623.994	120.1931	0.4663	
624.994	120.3202	0.4681	
625.994	120.4431	0.47	
626.994	120.5361	0.4713	
627.994	120.6714	0.4725	
628.994	120.783	0.4737	
629.994	120.9155	0.4756	
630.994	121.0757	0.4769	
631.994	121.2135	0.4787	
632.994	121.3249	0.48	
633.994	121.4597	0.4819	
634.994	121.563	0.4837	
635.994	121.6661	0.485	
636.994	121.8017	0.4856	
637.994	121.9102	0.4869	
638.994	122.0396	0.4881	
639.994	122.1517	0.4888	
640.994	122.2566	0.4894	
641.994	122.352	0.4906	
642.994	122.4719	0.4919	
643.994	122.6062	0.4931	
644.994	122.719	0.495	
645.994	122.8169	0.4963	
646.994	122.9035	0.4981	
647.994	123.0045	0.4994	
648.994	123.1459	0.5006	
649.994	123.2471	0.5025	
650.994	123.3594	0.5038	
651.994	123.4748	0.505	
652.994	123.5321	0.5063	
653.994	123.6451	0.5075	
654.994	123.7661	0.5088	
655.994	123.8731	0.51	
656.993	123.9525	0.5113	
657.993	124.0585	0.5125	
658.994	124.1462	0.5144	
659.994	124.2354	0.5169	
660.994	124.2965	0.5169	
661.993	124.4329	0.5175	
662.993	124.5274	0.5175	
663.993	124.6422	0.5175	
664.993	124.7152	0.5181	
665.993	124.8059	0.5181	
666.993	124.9142	0.5187	
667.994	125.0204	0.5194	
668.994	125.0973	0.52	
669.993	125.2144	0.5213	
670.993	125.2837	0.5225	
671.993	125.3523	0.5238	
672.994	125.4421	0.5256	
673.993	125.562	0.5269	
674.993	125.646	0.5281	
675.994	125.7423	0.5294	
676.993	125.8103	0.5306	
677.993	125.9244	0.5325	
678.993	125.9702	0.5337	
679.994	126.0822	0.535	
680.994	126.1514	0.5362	
681.993	126.2596	0.5369	
682.994	126.3364	0.5381	
683.994	126.4139	0.5394	
684.993	126.4865	0.54	
685.993	126.5828	0.54	
686.993	126.6656	0.5406	
687.993	126.7292	0.5412	
688.994	126.8099	0.5412	
689.993	126.9056	0.5406	
690.993	126.9801	0.5406	
691.993	127.0498	0.5406	
692.993	127.1298	0.54	
693.994	127.1984	0.54	
694.993	127.3047	0.54	
695.993	127.3834	0.54	
696.993	127.4447	0.5406	
697.993	127.5037	0.5406	
698.993	127.5971	0.5412	
699.993	127.6651	0.5425	
700.994	127.7144	0.5438	
701.993	127.827	0.545	
702.994	127.8771	0.5463	
703.993	127.9471	0.5475	
704.993	128.0466	0.5488	
705.994	128.0979	0.55	
706.993	128.1639	0.5513	
707.993	128.2634	0.5531	
708.993	128.3124	0.5544	
709.994	128.3784	0.5556	
710.993	128.4311	0.5569	
711.993	128.5255	0.5575	
712.994	128.576	0.5588	
713.994	128.6407	0.5594	
714.993	128.7172	0.56	
715.993	128.7747	0.5606	
716.993	128.8174	0.5619	
717.993	128.8968	0.5619	
718.993	128.9407	0.5619	
719.993	129.0303	0.5606	
720.994	129.1283	0.56	
721.993	129.1394	0.5588	
722.993	129.245	0.5581	
723.994	129.2936	0.5575	
724.993	129.3456	0.5563	
725.994	129.4113	0.555	
726.993	129.4865	0.5538	
727.993	129.5132	0.5531	
728.993	129.5721	0.5531	
729.993	129.6437	0.5544	
730.993	129.6927	0.5556	
731.993	129.7667	0.5569	
732.993	129.8241	0.5581	
733.993	129.8784	0.5594	
734.993	129.9317	0.5606	
735.993	129.9969	0.5612	
736.993	130.0286	0.5625	
737.993	130.119	0.5631	
738.993	130.1412	0.5637	
739.993	130.204	0.5644	
740.993	130.2521	0.565	
741.993	130.3086	0.5663	
742.993	130.3697	0.5669	
743.993	130.4026	0.5681	
744.993	130.464	0.5694	
745.993	130.5136	0.5706	
746.993	130.5667	0.5706	
747.993	130.6063	0.5694	
748.993	130.6526	0.5694	
749.993	130.7307	0.5694	
750.993	130.7599	0.57	
751.993	130.8144	0.5706	
752.993	130.8618	0.5719	
753.993	130.8928	0.5731	
754.993	130.9332	0.5744	
755.993	130.9926	0.575	
756.993	131.025	0.5763	
757.993	131.06	0.5775	
758.993	131.1414	0.5788	
759.993	131.1695	0.5794	
760.993	131.214	0.5813	
761.993	131.272	0.5825	
762.993	131.3147	0.5844	
763.993	131.3351	0.5863	
764.993	131.4174	0.5875	
765.993	131.4761	0.5888	
766.993	131.498	0.59	
767.993	131.5454	0.5919	
768.993	131.5566	0.5925	
769.993	131.5919	0.5944	
770.993	131.6538	0.5956	
771.993	131.6981	0.5962	
772.993	131.7364	0.5975	
773.993	131.7755	0.5981	
774.993	131.8134	0.5988	
775.993	131.8354	0.5994	
776.993	131.8824	0.6	
777.993	131.9411	0.6006	
778.993	131.9776	0.6019	
779.993	132.0248	0.6025	
780.993	132.0694	0.6031	
781.993	132.0709	0.6044	
782.993	132.0994	0.605	
783.993	132.1489	0.6056	
784.993	132.1793	0.6069	
785.993	132.2211	0.6075	
786.993	132.2693	0.6081	
787.993	132.2837	0.6094	
788.993	132.3171	0.6094	
789.993	132.3607	0.6106	
790.993	132.4089	0.6112	
791.993	132.4336	0.6119	
792.993	132.4633	0.6125	
793.993	132.4811	0.6137	
794.993	132.5241	0.6144	
795.993	132.5542	0.6156	
796.993	132.5896	0.6156	
797.993	132.6175	0.6169	
798.993	132.6811	0.6169	
799.993	132.7007	0.6181	
800.993	132.7243	0.6181	
801.994	132.7646	0.6187	
802.994	132.8027	0.6194	
803.994	132.8439	0.62	
804.994	132.8447	0.6206	
805.994	132.8916	0.6219	
806.994	132.9199	0.6225	
807.994	132.9503	0.6225	
808.994	132.9686	0.6231	
809.994	133.0214	0.6238	
810.994	133.0433	0.6244	
811.994	133.0826	0.625	
812.994	133.0846	0.625	
813.994	133.1087	0.6256	
814.994	133.1406	0.6256	
815.994	133.1664	0.6262	
816.994	133.1872	0.6269	
817.994	133.2308	0.6269	
818.994	133.242	0.6275	
819.994	133.2618	0.6281	
820.994	133.2792	0.6281	
821.994	133.293	0.6288	
822.994	133.3574	0.6288	
823.994	133.3742	0.6294	
824.994	133.3767	0.63	
825.994	133.4066	0.6306	
826.994	133.4434	0.6313	
827.994	133.4444	0.6319	
828.994	133.4868	0.6319	
829.994	133.5017	0.6331	
830.994	133.5126	0.6338	
831.994	133.5487	0.6338	
832.994	133.5511	0.6344	
833.994	133.5831	0.635	
834.994	133.5904	0.6356	
835.994	133.6077	0.6363	
836.994	133.6581	0.6369	
837.994	133.6699	0.6375	
838.994	133.6914	0.6381	
839.994	133.7115	0.6381	
840.994	133.7341	0.6387	
841.994	133.7547	0.6394	
842.994	133.7817	0.64	
843.994	133.7614	0.64	
844.994	133.785	0.64	
845.994	133.8338	0.6406	
846.994	133.8544	0.6406	
847.994	133.8516	0.6413	
848.994	133.8867	0.6413	
849.994	133.8999	0.6413	
850.994	133.9183	0.6419	
851.994	133.9213	0.6425	
852.994	133.9651	0.6431	
853.994	133.9418	0.6431	
854.994	133.9916	0.6438	
855.994	134.0053	0.6438	
856.994	134.0137	0.6444	
857.994	134.0437	0.645	
858.994	134.0547	0.645	
859.994	134.0576	0.6456	
860.994	134.0975	0.6463	
861.994	134.1147	0.6463	
862.994	134.1219	0.6469	
863.994	134.1373	0.6469	
864.994	134.16	0.6475	
865.994	134.1746	0.6475	
866.994	134.1822	0.6481	
867.994	134.1971	0.6481	
868.994	134.2036	0.6488	
869.994	134.2085	0.6488	
870.994	134.218	0.6494	
871.994	134.2389	0.65	
872.994	134.2569	0.65	
873.994	134.2685	0.6506	
874.994	134.265	0.6506	
875.994	134.2802	0.6513	
876.994	134.2921	0.6513	
877.994	134.3152	0.6513	
878.994	134.3316	0.6519	
879.994	134.3301	0.6519	
880.994	134.3391	0.6519	
881.994	134.3643	0.6525	
882.994	134.3543	0.6525	
883.994	134.3521	0.6525	
884.994	134.3996	0.6531	
885.994	134.3844	0.6531	
886.994	134.3857	0.6538	
887.994	134.3905	0.6544	
888.994	134.3988	0.6544	
889.994	134.4276	0.655	
890.994	134.4557	0.655	
891.994	134.4318	0.6556	
892.994	134.4489	0.6562	
893.994	134.4545	0.6562	
894.994	134.4875	0.6569	
895.994	134.4755	0.6569	
896.994	134.4812	0.6575	
897.994	134.4797	0.6575	
898.994	134.4849	0.6575	
899.994	134.4735	0.6581	
900.994	134.49	0.6581	
901.994	134.5137	0.6587	
902.994	134.5384	0.6587	
903.994	134.5343	0.6587	
904.994	134.5306	0.6594	
905.994	134.5383	0.6594	
906.994	134.5615	0.6594	
907.994	134.5589	0.6594	
908.994	134.5521	0.6594	
909.994	134.5685	0.6594	
910.994	134.5691	0.66	
911.994	134.56	0.66	
912.994	134.5663	0.66	
913.994	134.5758	0.66	
914.994	134.592	0.6606	
915.994	134.6083	0.66	
916.994	134.5734	0.6606	
917.994	134.5811	0.6606	
918.994	134.5883	0.6606	
919.994	134.5689	0.6606	
920.994	134.5759	0.6606	
921.994	134.6224	0.6612	
922.994	134.6017	0.6612	
923.994	134.5773	0.6612	
